country,region,targtype1,targsubtype1,weaptype(hot = 1),weaptype1,nkill,nwound
69,8,14,79,1,6,0,0
69,8,14,79,1,6,0,0
69,8,14,79,1,6,0,0
69,8,14,79,1,6,0,0
69,8,14,79,1,6,0,0
69,8,2,21,1,6,0,0
69,8,2,21,1,6,0,0
69,8,20,,1,6,0,0
69,8,20,,1,6,0,0
69,8,20,,1,6,0,0
69,8,20,,1,6,0,0
69,8,20,,1,6,0,0
69,8,20,,1,6,0,0
69,8,20,,1,6,0,0
69,8,20,,1,6,0,0
69,8,20,,1,6,0,0
69,8,20,,1,6,0,0
69,8,20,,1,6,0,0
69,8,20,,1,6,0,0
69,8,20,,1,6,0,0
69,8,20,,1,6,0,0
69,8,20,,1,6,0,0
69,8,2,18,1,6,0,0
69,8,14,77,1,6,0,0
69,8,14,77,1,6,0,0
69,8,1,,1,6,0,0
69,8,7,46,1,6,0,1
69,8,6,43,1,6,,
69,8,7,46,1,6,0,0
69,8,12,62,1,6,0,0
69,8,6,43,1,6,,
69,8,6,43,1,6,,
69,8,6,43,1,6,,
69,8,2,21,1,6,0,0
69,8,4,,1,6,0,0
69,8,1,1,1,6,0,0
69,8,2,21,1,6,0,0
69,8,2,21,1,6,0,0
69,8,4,,1,6,0,0
69,8,1,1,1,6,0,0
69,8,8,50,1,6,0,0
69,8,19,100,1,6,0,0
69,8,6,43,1,6,0,0
69,8,6,43,1,6,0,3
69,8,6,43,1,6,0,0
69,8,18,95,1,6,,3
69,8,18,95,1,6,,
69,8,18,95,1,6,,
69,8,7,45,1,6,0,0
69,8,6,43,1,6,0,3
69,8,7,46,1,6,0,0
69,8,3,22,1,6,,2
69,8,14,81,1,6,0,0
69,8,1,,1,6,0,0
69,8,1,11,1,6,0,0
69,8,7,46,1,6,1,8
69,8,7,46,1,6,1,8
69,8,1,8,1,6,0,0
69,8,7,46,1,6,0,0
69,8,7,46,1,6,0,0
69,8,10,54,1,6,,
69,8,10,54,1,6,,
69,8,10,54,1,6,,
69,8,10,54,1,6,,
69,8,1,3,1,6,,
69,8,1,3,1,6,,
69,8,1,3,1,6,,
69,8,1,3,1,6,,
69,8,1,3,1,6,,
69,8,1,,1,6,,
69,8,1,,1,6,,
69,8,1,,1,6,,
69,8,1,,1,6,,
69,8,1,,1,6,,
69,8,1,8,1,6,,
69,8,2,21,1,6,2,0
69,8,3,22,1,6,0,0
69,8,6,43,1,6,0,0
69,8,2,21,1,6,0,0
69,8,2,21,1,6,0,0
69,8,2,21,1,6,0,0
69,8,2,21,1,6,0,0
71,12,2,18,0,9,0,0
72,11,1,1,1,6,2,0
74,7,14,69,0,9,0,7
74,7,2,18,0,9,0,1
74,7,2,15,0,9,0,1
75,8,14,76,0,9,0,0
75,8,14,71,0,9,0,0
75,8,14,71,0,9,0,1
75,8,14,82,0,9,0,9
75,8,2,18,0,9,4,1
75,8,6,43,0,9,0,0
75,8,6,43,0,9,0,0
75,8,1,3,0,9,0,0
75,8,2,15,0,9,1,0
75,8,7,46,0,9,0,6
75,8,2,15,0,9,0,0
75,8,14,78,0,9,1,0
75,8,1,8,0,9,0,7
75,8,14,79,0,9,0,2
75,8,2,18,0,9,0,0
75,8,14,77,0,9,1,0
75,8,1,8,0,9,0,0
75,8,1,8,0,9,0,0
75,8,1,8,0,9,0,0
75,8,1,8,0,9,0,0
75,8,1,8,0,9,0,0
75,8,1,8,0,9,0,0
75,8,3,25,0,9,0,0
75,8,3,25,0,9,0,0
75,8,3,25,0,9,0,0
75,8,1,8,0,9,0,0
75,8,3,25,0,9,0,0
75,8,3,25,0,9,0,0
75,8,3,25,0,9,0,0
75,8,3,25,0,9,0,0
75,8,1,8,0,9,0,0
75,8,1,8,0,9,0,0
75,8,1,3,0,9,0,0
75,8,1,11,0,9,0,0
75,8,7,46,0,9,0,0
75,8,2,21,0,9,0,0
75,8,1,3,0,9,0,0
75,8,1,3,0,9,0,0
75,8,1,3,0,9,0,0
75,8,18,97,0,9,0,0
75,8,1,8,0,9,0,0
75,8,14,70,0,9,0,0
75,8,1,8,0,9,0,0
75,8,14,80,0,9,0,0
75,8,14,71,0,9,0,1
75,8,1,,0,9,0,0
75,8,14,,0,9,1,0
75,8,14,67,0,9,1,2
75,8,2,21,0,9,0,0
75,8,14,70,0,9,0,1
75,8,3,25,0,9,0,22
75,8,14,67,0,9,0,1
75,8,2,15,0,9,0,13
75,8,14,71,0,9,0,1
75,8,3,25,0,9,0,3
75,8,14,73,0,9,0,0
75,8,1,8,0,9,0,0
75,8,14,71,0,9,0,1
75,8,14,71,0,9,0,2
75,8,18,97,0,9,0,6
75,8,14,81,0,9,0,0
75,8,1,7,0,9,0,0
75,8,14,67,0,9,0,1
75,8,14,71,0,9,0,4
75,8,3,25,0,9,0,1
75,8,3,25,0,9,0,5
75,8,14,,0,9,1,0
75,8,14,71,0,9,0,1
75,8,14,71,0,9,0,2
75,8,14,71,0,9,0,1
75,8,14,71,0,9,0,2
75,8,14,71,0,9,0,2
75,8,14,67,0,9,0,0
75,8,1,2,0,9,0,3
75,8,3,25,0,9,0,1
75,8,3,25,0,9,1,1
75,8,14,84,0,9,0,5
75,8,13,65,0,9,0,2
75,8,13,65,0,9,0,3
75,8,13,65,0,9,0,2
75,8,3,25,0,9,0,1
75,8,14,67,0,9,1,3
75,8,14,68,0,9,1,5
75,8,2,15,0,9,0,1
75,8,13,65,0,9,0,3
75,8,14,67,0,9,1,2
75,8,1,11,0,12,0,0
75,8,1,11,0,12,0,0
75,8,2,15,0,12,0,0
75,8,2,15,0,12,0,0
75,8,12,,0,12,0,0
75,8,19,100,0,11,0,0
75,8,19,100,0,11,0,0
75,8,19,100,0,11,0,0
75,8,14,74,0,10,12,48
76,11,2,15,0,9,0,0
76,11,15,85,0,9,2,0
76,11,14,84,0,9,1,0
78,8,1,5,0,9,1,0
78,8,2,15,0,9,0,0
78,8,1,3,0,9,0,0
78,8,1,3,0,9,0,0
78,8,1,3,0,9,0,0
78,8,1,3,0,9,0,0
78,8,1,3,0,9,0,0
78,8,6,42,0,9,0,0
78,8,6,43,0,9,0,0
78,8,2,15,0,9,0,3
78,8,12,61,0,9,0,2
78,8,7,45,0,9,1,0
78,8,2,15,0,9,0,1
78,8,1,,0,9,0,0
78,8,10,,0,9,0,1
78,8,14,84,0,9,0,0
78,8,14,84,0,9,0,0
78,8,1,3,0,12,0,0
78,8,2,18,0,12,0,0
78,8,7,46,1,6,,
78,8,7,46,1,6,2,0
78,8,7,46,1,6,0,0
78,8,2,21,1,6,0,0
78,8,1,,1,6,0,0
78,8,1,,1,6,0,0
78,8,14,73,1,6,0,0
78,8,4,35,1,6,0,0
78,8,1,3,1,6,0,0
78,8,2,21,1,6,0,0
78,8,1,5,1,6,2,0
78,8,4,35,1,6,0,0
78,8,4,35,1,6,0,0
78,8,7,46,1,6,2,0
78,8,6,42,1,6,88,0
78,8,4,34,1,6,0,0
78,8,1,3,1,6,0,0
78,8,1,3,1,6,0,0
78,8,1,7,1,6,0,0
78,8,4,35,1,6,0,0
78,8,4,35,1,6,0,0
78,8,1,3,1,6,0,0
78,8,1,3,1,6,,
78,8,4,35,1,6,0,0
78,8,4,35,1,6,0,0
78,8,4,27,1,6,0,0
78,8,2,15,1,6,0,0
78,8,2,15,1,6,0,0
78,8,2,15,1,6,0,0
78,8,2,15,1,6,0,0
78,8,8,49,1,6,,
78,8,1,7,1,6,0,0
78,8,2,14,1,6,0,0
78,8,4,35,1,6,0,0
78,8,4,35,1,6,0,0
78,8,14,73,1,6,0,0
78,8,4,37,1,6,0,0
78,8,7,45,1,6,0,0
78,8,1,11,1,6,0,0
78,8,14,73,1,6,0,0
78,8,7,45,1,6,0,0
78,8,10,53,1,6,1,0
78,8,7,46,1,6,0,0
78,8,3,22,1,6,0,0
78,8,7,46,1,6,0,1
78,8,1,3,1,6,0,0
78,8,7,46,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,1
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,1
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,1
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,1
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,0,0
78,8,1,7,1,6,,
78,8,2,21,1,6,0,0
78,8,2,14,1,6,0,5
78,8,2,21,1,6,0,0
78,8,1,,1,6,0,0
78,8,14,82,1,6,0,0
78,8,14,82,1,6,0,0
78,8,14,82,1,6,0,0
83,2,10,53,0,9,1,0
83,2,14,67,0,9,5,0
83,2,14,75,0,9,1,0
83,2,1,,0,9,3,0
83,2,14,67,0,9,51,0
83,2,4,34,0,9,2,0
83,2,14,75,0,9,,
83,2,14,75,0,9,,
83,2,14,,0,9,3,0
83,2,12,62,0,9,0,3
83,2,14,67,0,9,2,0
83,2,14,82,0,9,1,0
83,2,14,77,0,9,1,0
83,2,10,53,0,9,0,2
83,2,14,68,0,9,7,0
83,2,10,54,0,9,0,0
83,2,10,53,0,9,0,1
83,2,21,108,0,11,3,0
83,2,6,43,0,11,0,3
83,2,2,17,0,10,1,0
83,2,7,46,1,6,0,1
83,2,1,8,1,6,0,5
83,2,4,34,1,6,17,7
83,2,6,43,1,6,0,0
83,2,6,43,1,6,,
83,2,14,67,1,6,0,0
83,2,3,25,1,6,0,0
83,2,2,17,1,6,,
83,2,3,25,1,6,,
83,2,6,44,1,6,,
83,2,14,76,1,6,,
83,2,14,76,1,6,,
83,2,14,76,1,6,,
83,2,14,76,1,6,,
83,2,1,2,1,6,,
83,2,2,18,1,6,0,0
83,2,2,18,1,6,0,0
84,11,10,53,0,12,0,0
86,3,22,109,0,9,0,1
87,2,3,25,0,9,2,0
87,2,7,47,0,9,0,0
87,2,14,83,0,9,5,0
87,2,14,67,0,9,2,0
87,2,14,83,0,9,0,1
87,2,14,67,0,9,1,0
87,2,3,22,0,9,1,1
87,2,14,83,0,9,0,10
87,2,14,83,0,9,0,0
87,2,14,83,0,9,2,0
87,2,2,21,0,9,0,1
87,2,8,50,0,9,0,0
87,2,1,6,0,9,0,5
87,2,14,83,0,10,4,0
87,2,2,21,0,10,14,0
87,2,6,44,1,6,0,0
87,2,6,44,1,6,0,0
88,2,7,46,0,9,0,0
88,2,3,25,0,9,2,0
88,2,1,9,0,9,1,0
88,2,2,18,0,9,0,1
88,2,1,,1,6,0,2
88,2,1,2,1,6,0,9
89,4,10,53,0,9,0,2
89,4,1,3,0,9,0,1
89,4,19,99,1,6,0,2
90,9,8,48,0,9,0,1
90,9,22,109,0,9,0,1
90,9,14,,0,9,1,1
92,6,3,25,0,9,1,0
92,6,4,34,0,9,1,0
92,6,15,85,0,9,1,0
92,6,15,85,0,9,1,0
92,6,15,85,0,9,1,0
92,6,6,42,0,9,0,0
92,6,1,11,0,9,,45
92,6,19,99,0,9,3,25
92,6,15,86,0,9,0,12
92,6,7,47,0,9,1,0
92,6,14,75,0,9,7,29
92,6,14,69,0,9,2,0
92,6,15,86,0,9,1,3
92,6,14,67,0,9,3,0
92,6,3,25,0,9,1,0
92,6,15,87,0,9,1,0
92,6,14,67,0,9,3,0
92,6,3,25,0,9,2,3
92,6,22,109,0,9,1,0
92,6,2,15,0,9,4,0
92,6,14,67,0,9,4,0
92,6,14,67,0,9,1,0
92,6,14,75,0,9,29,0
92,6,2,15,0,9,1,0
92,6,3,25,0,9,1,0
92,6,14,77,0,9,1,0
92,6,2,15,0,9,1,0
92,6,7,45,0,9,0,0
92,6,10,53,0,9,2,0
92,6,14,67,0,9,6,0
92,6,14,69,0,9,0,37
92,6,14,69,0,9,27,100
92,6,2,15,0,9,0,0
92,6,7,45,0,9,0,0
92,6,14,71,0,9,0,0
92,6,14,69,0,9,1,2
92,6,2,18,0,9,0,0
92,6,14,73,0,9,22,0
92,6,14,78,0,9,2,2
92,6,14,67,0,9,1,0
92,6,2,14,0,9,1,0
92,6,15,85,0,9,1,0
92,6,15,87,0,9,0,4
92,6,14,83,0,9,1,0
92,6,14,83,0,9,1,0
92,6,14,83,0,9,1,0
92,6,14,83,0,9,1,0
92,6,3,25,0,9,0,0
92,6,3,25,0,9,0,0
92,6,3,25,0,9,0,0
92,6,3,25,0,9,0,0
92,6,3,25,0,9,0,0
92,6,3,25,0,9,0,0
92,6,3,25,0,9,0,0
92,6,3,25,0,9,0,0
92,6,3,25,0,9,0,1
92,6,20,,0,9,0,19
92,6,20,,0,9,0,0
92,6,20,,0,9,0,0
92,6,20,,0,9,0,0
92,6,20,,0,9,0,0
92,6,20,,0,9,0,0
92,6,20,,0,9,0,0
92,6,20,,0,9,0,0
92,6,20,,0,9,0,0
92,6,20,,0,9,0,0
92,6,20,,0,9,0,0
92,6,14,67,0,9,4,0
92,6,1,9,0,9,1,0
92,6,14,83,0,9,2,0
92,6,2,19,0,9,5,
92,6,12,62,0,9,,
92,6,15,85,0,9,1,0
92,6,3,25,0,9,10,11
92,6,14,69,0,9,23,
92,6,14,67,0,9,5,
92,6,22,109,0,9,7,0
92,6,15,85,0,9,0,5
92,6,17,,0,9,12,0
92,6,2,18,0,9,0,2
92,6,15,85,0,9,1,0
92,6,14,75,0,9,5,1
92,6,14,75,0,9,5,0
92,6,14,67,0,9,6,3
92,6,14,71,0,9,8,3
92,6,15,85,0,9,0,1
92,6,15,87,0,9,0,
92,6,15,85,0,9,2,0
92,6,1,4,0,9,0,0
92,6,14,68,0,9,0,1
92,6,3,25,0,9,1,0
92,6,2,15,0,9,1,0
92,6,6,42,0,9,0,1
92,6,2,15,0,9,1,0
92,6,14,68,0,9,1,0
92,6,15,85,0,9,0,
92,6,2,15,0,9,1,0
92,6,2,15,0,9,1,0
92,6,14,67,0,9,0,5
92,6,4,34,0,9,1,0
92,6,14,70,0,9,4,0
92,6,14,68,0,9,3,1
92,6,3,25,0,9,1,0
92,6,14,68,0,9,4,0
92,6,14,69,0,9,5,0
92,6,4,34,0,9,1,0
92,6,3,25,0,9,1,0
92,6,14,,0,9,1,0
92,6,4,34,0,9,6,0
92,6,14,,0,9,0,13
92,6,2,21,0,9,25,
92,6,14,77,0,9,1,0
92,6,14,84,0,9,2,0
92,6,17,93,0,9,1,0
92,6,14,67,0,9,1,0
92,6,2,15,0,9,1,0
92,6,3,25,0,9,1,0
92,6,14,68,0,9,4,0
92,6,3,25,0,9,2,0
92,6,2,15,0,9,1,0
92,6,17,94,0,9,2,0
92,6,14,68,0,9,1,0
92,6,2,15,0,9,0,4
92,6,14,68,0,9,1,0
92,6,21,107,0,9,0,0
92,6,14,68,0,9,1,0
92,6,14,68,0,9,1,0
92,6,14,68,0,9,1,0
92,6,14,68,0,9,1,0
92,6,14,68,0,9,0,0
92,6,14,69,0,9,1,0
92,6,2,18,0,9,0,10
92,6,2,15,0,9,2,0
92,6,2,18,0,9,1,0
92,6,11,58,0,9,1,0
92,6,14,67,0,9,3,0
92,6,1,12,0,9,0,1
92,6,14,68,0,9,1,0
92,6,14,67,0,9,4,
92,6,14,84,0,9,0,7
92,6,1,5,0,9,1,1
92,6,3,25,0,9,1,0
92,6,22,109,0,9,1,0
92,6,22,109,0,9,0,1
92,6,14,67,0,9,2,0
92,6,22,109,0,9,1,0
92,6,2,15,0,9,4,0
92,6,14,68,0,9,1,0
92,6,3,25,0,9,2,0
92,6,14,84,0,9,1,2
92,6,3,25,0,9,1,0
92,6,14,67,0,9,1,0
92,6,22,109,0,9,2,0
92,6,14,67,0,9,3,0
92,6,14,67,0,9,1,0
92,6,17,93,0,9,1,0
92,6,3,22,0,9,2,12
92,6,3,23,0,9,0,8
92,6,14,77,0,9,1,0
92,6,14,77,0,9,2,0
92,6,3,25,0,9,1,0
92,6,14,67,0,9,1,0
92,6,2,18,0,9,2,0
92,6,14,67,0,9,1,0
92,6,14,77,0,9,1,0
92,6,14,84,0,9,0,1
92,6,14,67,0,9,2,0
92,6,14,67,0,9,1,0
92,6,14,67,0,9,6,0
92,6,14,84,0,9,1,0
92,6,14,67,0,9,0,0
92,6,14,67,0,9,1,0
92,6,14,84,0,9,2,0
92,6,4,39,0,9,1,0
92,6,14,67,0,9,1,0
92,6,1,,0,9,0,2
92,6,14,67,0,9,2,0
92,6,14,67,0,9,1,0
92,6,1,,0,9,1,0
92,6,2,15,0,9,1,0
92,6,14,77,0,9,1,0
92,6,14,67,0,9,0,0
92,6,14,77,0,9,1,0
92,6,3,25,0,9,1,0
92,6,14,67,0,9,2,0
92,6,22,109,0,9,2,0
92,6,14,68,0,9,2,0
92,6,3,25,0,9,0,2
92,6,14,68,0,9,1,0
92,6,2,18,0,9,1,0
92,6,3,25,0,9,1,0
92,6,3,25,0,9,1,21
92,6,14,67,0,9,1,0
92,6,2,18,0,9,1,0
92,6,14,77,0,9,0,1
92,6,14,77,0,9,1,0
92,6,14,67,0,9,3,0
92,6,4,39,0,9,1,1
92,6,8,50,0,9,1,0
92,6,2,15,0,9,1,0
92,6,14,84,0,9,1,0
92,6,2,15,0,9,0,1
92,6,14,67,0,9,1,0
92,6,14,67,0,9,1,0
92,6,17,,0,9,3,0
92,6,1,,0,9,1,0
92,6,14,68,0,9,1,0
92,6,3,25,0,9,1,0
92,6,14,68,0,9,1,0
92,6,14,82,0,9,1,0
92,6,2,18,0,9,1,0
92,6,3,25,0,9,1,0
92,6,2,15,0,9,0,1
92,6,14,68,0,9,1,0
92,6,14,77,0,9,1,0
92,6,1,12,0,9,0,3
92,6,8,48,0,9,1,0
92,6,2,18,0,9,1,0
92,6,14,84,0,9,0,2
92,6,2,18,0,9,1,0
92,6,14,67,0,9,0,5
92,6,2,20,0,9,1,0
92,6,17,,0,9,1,0
92,6,3,25,0,9,0,1
92,6,14,68,0,9,1,0
92,6,14,68,0,9,4,0
92,6,14,67,0,9,0,1
92,6,14,77,0,9,0,2
92,6,3,23,0,9,3,3
92,6,14,77,0,9,1,0
92,6,14,77,0,9,1,0
92,6,14,68,0,9,1,0
92,6,1,,0,9,0,3
92,6,14,67,0,9,1,0
92,6,14,77,0,9,2,0
92,6,2,18,0,9,1,0
92,6,2,18,0,9,1,0
92,6,14,77,0,9,1,0
92,6,3,25,0,9,1,0
92,6,14,67,0,9,1,0
92,6,14,67,0,9,1,1
92,6,14,67,0,9,0,2
92,6,2,18,0,9,1,0
92,6,14,67,0,9,1,0
92,6,14,67,0,9,2,0
92,6,14,67,0,9,1,0
92,6,14,67,0,9,1,0
92,6,14,67,0,9,1,0
92,6,14,67,0,9,1,0
92,6,14,67,0,9,0,1
92,6,14,77,0,9,1,0
92,6,14,67,0,9,2,0
92,6,14,67,0,9,1,0
92,6,14,67,0,9,2,0
92,6,14,68,0,9,1,0
92,6,14,67,0,9,1,0
92,6,14,68,0,9,1,0
92,6,14,68,0,9,1,0
92,6,14,84,0,9,1,0
92,6,8,48,0,9,0,1
92,6,14,68,0,9,1,0
92,6,14,68,0,9,2,0
92,6,14,68,0,9,2,0
92,6,14,77,0,9,0,3
92,6,14,67,0,9,0,6
92,6,2,18,0,9,1,0
92,6,1,12,0,9,0,5
92,6,1,6,0,9,0,
92,6,14,77,0,9,2,0
92,6,14,72,0,9,1,0
92,6,1,12,0,9,1,0
92,6,1,12,0,9,1,0
92,6,14,67,0,9,3,0
92,6,14,68,0,9,1,0
92,6,14,77,0,9,1,0
92,6,14,84,0,9,1,0
92,6,14,84,0,9,1,0
92,6,14,77,0,9,1,0
92,6,8,48,0,9,1,0
92,6,14,77,0,9,0,1
92,6,3,25,0,9,1,0
92,6,14,77,0,9,0,1
92,6,2,18,0,9,1,0
92,6,17,94,0,9,1,0
92,6,10,53,0,9,3,0
92,6,14,75,0,9,1,2
92,6,14,82,0,9,1,0
92,6,3,25,0,9,1,0
92,6,22,109,0,9,1,0
92,6,3,25,0,9,1,0
92,6,14,84,0,9,0,2
92,6,14,68,0,9,2,0
92,6,15,85,0,9,2,1
92,6,14,82,0,9,0,2
92,6,10,,0,9,1,0
92,6,2,15,0,9,0,1
92,6,3,25,0,9,0,1
92,6,14,68,0,9,1,0
92,6,10,53,0,9,1,0
92,6,14,77,0,9,2,0
92,6,2,15,0,9,0,1
92,6,14,67,0,9,3,0
92,6,2,15,0,9,1,0
92,6,15,85,0,9,1,0
92,6,14,77,0,9,1,1
92,6,1,9,0,9,2,0
92,6,14,68,0,9,1,0
92,6,3,25,0,9,1,0
92,6,7,47,0,9,1,0
92,6,1,12,0,9,0,0
92,6,14,77,0,9,1,0
92,6,3,23,0,9,0,1
92,6,14,67,0,9,1,0
92,6,14,84,0,9,0,3
92,6,10,53,0,9,0,1
92,6,14,67,0,9,1,2
92,6,2,15,0,9,1,0
92,6,14,84,0,9,1,0
92,6,10,55,0,9,1,0
92,6,3,25,0,9,1,0
92,6,14,68,0,9,1,0
92,6,16,90,0,9,0,1
92,6,14,68,0,9,1,0
92,6,3,25,0,9,0,1
92,6,3,25,0,9,0,1
92,6,1,9,0,9,0,5
92,6,1,9,0,9,0,3
92,6,14,77,0,9,0,3
92,6,14,77,0,9,0,1
92,6,1,9,0,9,0,2
92,6,14,82,0,9,1,0
92,6,3,25,0,9,0,2
92,6,14,68,0,9,1,0
92,6,14,77,0,9,0,15
92,6,2,15,0,9,1,0
92,6,3,25,0,9,0,1
92,6,14,84,0,9,0,1
92,6,2,15,0,9,1,0
92,6,14,68,0,9,1,0
92,6,2,15,0,9,2,0
92,6,22,109,0,9,1,0
92,6,15,85,0,9,0,1
92,6,15,85,0,9,0,1
92,6,15,85,0,9,0,1
92,6,14,77,0,9,2,0
92,6,14,77,0,9,2,1
92,6,14,67,0,9,0,
92,6,14,77,0,9,1,0
92,6,14,77,0,9,1,0
92,6,14,84,0,9,0,1
92,6,14,77,0,9,1,0
92,6,14,68,0,9,1,0
92,6,14,77,0,9,1,0
92,6,14,68,0,9,0,0
92,6,3,25,0,9,,
92,6,3,25,0,9,4,0
92,6,2,15,0,9,,
92,6,15,87,0,9,1,1
92,6,2,15,0,9,1,0
92,6,2,15,0,9,1,0
92,6,2,15,0,9,0,1
92,6,10,53,0,9,1,0
92,6,14,77,0,9,1,0
92,6,2,15,0,9,2,0
92,6,17,93,0,9,1,0
92,6,3,25,0,9,1,0
92,6,3,25,0,9,0,1
92,6,2,15,0,9,1,0
92,6,14,68,0,9,1,0
92,6,8,48,0,9,,1
92,6,3,25,0,9,0,1
92,6,3,25,0,9,1,0
92,6,2,18,0,9,0,0
92,6,14,84,0,9,0,3
92,6,2,19,0,9,0,1
92,6,14,68,0,9,1,0
92,6,14,77,0,9,1,0
92,6,3,25,0,9,2,0
92,6,14,77,0,9,2,0
92,6,14,67,0,9,1,
92,6,14,77,0,9,1,0
92,6,14,77,0,9,0,1
92,6,14,77,0,9,1,0
92,6,14,68,0,9,1,0
92,6,14,68,0,9,1,1
92,6,14,77,0,9,0,
92,6,2,15,0,9,1,0
92,6,2,15,0,9,1,0
92,6,14,77,0,9,1,0
92,6,1,12,0,9,0,11
92,6,14,67,0,9,0,13
92,6,14,77,0,9,0,1
92,6,14,77,0,9,1,0
92,6,14,77,0,9,1,0
92,6,14,77,0,9,1,1
92,6,14,83,0,9,1,0
92,6,14,68,0,9,1,0
92,6,14,77,0,9,1,0
92,6,10,,0,9,0,1
92,6,14,68,0,9,1,0
92,6,3,25,0,9,0,3
92,6,14,84,0,9,,1
92,6,3,25,0,9,3,0
92,6,10,,0,9,0,1
92,6,2,15,0,9,1,0
92,6,2,15,0,9,1,1
92,6,2,15,0,9,1,0
92,6,14,67,0,9,1,0
92,6,14,77,0,9,2,0
92,6,14,77,0,9,0,1
92,6,14,68,0,9,0,1
92,6,14,68,0,9,1,0
92,6,15,85,0,9,1,0
92,6,14,84,0,9,0,
92,6,14,84,0,9,0,
92,6,14,84,0,9,0,
92,6,14,84,0,9,0,
92,6,8,48,0,9,1,
92,6,14,84,0,9,0,1
92,6,14,67,0,9,1,0
92,6,2,15,0,9,1,0
92,6,15,87,0,9,1,0
92,6,15,85,0,9,2,0
92,6,14,68,0,9,1,0
92,6,3,25,0,9,1,0
92,6,14,67,0,9,1,0
92,6,14,67,0,9,1,0
92,6,2,15,0,9,1,0
92,6,3,25,0,9,1,0
92,6,8,50,0,9,0,1
92,6,14,84,0,9,0,1
92,6,17,94,0,9,1,0
92,6,14,77,0,9,1,0
92,6,2,18,0,12,1,0
92,6,1,7,0,12,0,0
92,6,3,23,0,12,0,4
92,6,3,23,0,12,0,3
92,6,3,23,0,12,0,1
92,6,20,,0,11,0,0
92,6,15,87,0,11,0,2
92,6,19,100,0,11,0,0
92,6,19,100,0,11,0,0
92,6,19,100,0,11,0,0
92,6,19,100,0,11,0,0
92,6,19,100,0,11,0,0
92,6,19,100,0,11,0,0
92,6,22,109,0,11,0,0
92,6,19,104,0,11,0,0
92,6,19,104,0,11,0,0
92,6,19,100,0,11,0,0
92,6,19,100,0,11,0,0
92,6,8,49,0,11,0,0
92,6,2,21,0,11,0,0
92,6,19,104,0,11,0,0
92,6,3,25,0,11,0,0
92,6,1,7,0,11,0,0
92,6,19,104,0,11,0,0
92,6,19,100,0,11,0,0
92,6,19,100,0,11,0,0
92,6,19,100,0,11,0,0
92,6,19,100,0,11,0,0
92,6,19,100,0,11,0,0
92,6,19,104,0,11,0,0
92,6,19,100,0,11,0,2
92,6,19,100,0,11,0,0
92,6,19,100,0,11,0,0
92,6,4,34,0,10,2,0
92,6,3,25,0,10,1,2
92,6,14,76,0,10,0,0
92,6,8,49,0,10,0,0
92,6,8,49,0,10,0,0
92,6,2,21,0,10,0,0
92,6,3,25,0,10,1,0
92,6,6,42,1,6,0,0
92,6,2,18,1,6,4,0
92,6,6,44,1,6,0,0
92,6,15,87,1,6,1,0
92,6,14,78,1,6,3,14
92,6,19,99,1,6,3,0
92,6,19,100,1,6,2,6
93,5,2,18,0,9,,1
93,5,4,28,0,9,0,4
93,5,15,85,0,9,1,13
93,5,15,86,0,9,0,4
93,5,2,18,0,9,1,0
93,5,14,71,0,9,1,0
93,5,14,71,0,9,0,1
93,5,14,75,0,9,2,0
93,5,2,15,0,9,0,0
93,5,10,53,0,9,1,0
93,5,2,21,0,9,0,0
93,5,2,21,0,9,0,14
93,5,19,99,0,9,3,
93,5,12,61,0,9,0,0
93,5,2,15,0,9,0,0
93,5,14,68,0,9,1,0
93,5,3,25,0,9,0,1
93,5,14,67,0,9,1,1
93,5,14,67,0,9,1,1
93,5,7,45,0,9,3,0
93,5,14,71,0,9,0,3
93,5,4,34,0,9,1,0
93,5,7,47,0,9,0,3
93,5,7,47,0,9,3,
93,5,14,77,0,9,1,3
93,5,14,67,0,9,3,0
93,5,14,70,0,9,3,0
93,5,10,53,0,9,0,2
93,5,14,84,0,9,0,1
93,5,14,,0,9,0,1
93,5,15,86,0,9,0,1
93,5,3,25,0,9,2,0
93,5,14,69,0,9,0,7
93,5,14,77,0,9,1,0
93,5,14,72,0,9,1,0
93,5,14,67,0,9,1,0
93,5,14,67,0,9,3,0
93,5,3,25,0,12,2,0
93,5,14,68,0,12,0,0
